user_id,purchase_id,debit_kind,is_trial,date_purchase,amt_payment,partner
11489,51980,Первичная покупка,0,2020-01-18,100,6
11446,51824,Первичная покупка,1,2020-12-16,0,6
12864,60622,Первичная покупка,1,2020-11-14,0,6
11599,51143,Первичная покупка,1,2020-06-27,0,6
10737,50748,Первичная покупка,1,2020-03-16,0,6
10254,50445,Первичная покупка,1,2020-10-16,0,6
12236,60053,Первичная покупка,1,2020-11-21,0,6
10362,50905,Первичная покупка,1,2020-02-21,0,6
13705,61899,Первичная покупка,1,2020-08-27,0,6
13069,61607,Первичная покупка,1,2020-10-21,0,6
12689,60223,Первичная покупка,0,2020-10-29,100,6
10340,50046,Первичная покупка,0,2020-11-04,100,6
10448,50965,Первичная покупка,1,2020-06-22,0,6
13260,61543,Первичная покупка,1,2020-01-07,0,6
11696,51879,Первичная покупка,1,2020-02-04,0,6
12878,60957,Первичная покупка,1,2020-06-25,0,6
13133,61987,Первичная покупка,0,2020-01-08,100,6
12620,60111,Первичная покупка,0,2020-05-15,100,6
12570,60592,Первичная покупка,0,2020-12-01,100,6
11439,51022,Первичная покупка,1,2020-11-02,0,6
11077,51302,Первичная покупка,1,2020-01-02,0,6
11137,51230,Первичная покупка,1,2020-08-27,0,6
11705,51899,Первичная покупка,1,2020-02-16,0,6
13361,61077,Первичная покупка,0,2020-03-04,100,6
13522,61710,Первичная покупка,1,2020-01-10,0,6
12764,60365,Первичная покупка,0,2020-05-29,100,6
11502,51311,Первичная покупка,1,2020-05-17,0,6
10077,50302,Первичная покупка,0,2020-11-24,100,6
13420,61544,Первичная покупка,1,2020-01-07,0,6
10752,50836,Первичная покупка,1,2020-10-29,0,6
13045,61297,Первичная покупка,1,2020-02-01,0,6
13142,61712,Первичная покупка,1,2020-01-09,0,6
11776,51940,Первичная покупка,1,2020-10-11,0,7
13203,61183,Первичная покупка,0,2020-06-03,100,7
12442,60463,Первичная покупка,0,2020-06-03,100,7
10225,50648,Первичная покупка,1,2020-01-15,0,7
12153,60692,Первичная покупка,0,2020-07-24,100,7
12868,60928,Первичная покупка,0,2020-06-28,100,7
13807,61342,Первичная покупка,1,2020-01-30,0,7
11463,51674,Первичная покупка,1,2020-08-16,0,7
11455,51388,Первичная покупка,1,2020-11-30,0,7
11412,51718,Первичная покупка,1,2020-02-15,0,7
11349,51884,Первичная покупка,1,2020-06-28,0,7
13831,61520,Первичная покупка,1,2020-11-11,0,7
13005,61498,Первичная покупка,0,2020-04-28,100,7
12673,60283,Первичная покупка,0,2020-11-08,100,7
11853,51970,Первичная покупка,1,2020-07-11,0,7
13092,61606,Первичная покупка,1,2020-01-11,0,7
11038,51202,Первичная покупка,1,2020-03-11,0,7
10565,50418,Первичная покупка,1,2020-09-03,0,7
12552,60936,Первичная покупка,1,2020-04-21,0,7
11079,51547,Первичная покупка,1,2020-06-14,0,7
10705,50899,Первичная покупка,1,2020-06-03,0,7
12124,60619,Первичная покупка,1,2020-04-05,0,7
12927,60985,Первичная покупка,1,2020-01-03,0,7
13720,61578,Первичная покупка,0,2020-10-06,100,7
12963,60059,Первичная покупка,1,2020-10-10,0,7
12213,60804,Первичная покупка,1,2020-01-04,0,7
11022,51275,Первичная покупка,1,2020-08-17,0,7
12955,60116,Первичная покупка,1,2020-11-16,0,7
13744,61568,Первичная покупка,1,2020-03-15,0,7
13737,61748,Первичная покупка,1,2020-02-26,0,7
12497,60152,Первичная покупка,1,2020-10-02,0,7
13107,61887,Первичная покупка,1,2020-11-12,0,7
13668,61002,Первичная покупка,1,2020-10-20,0,7
13445,61207,Первичная покупка,1,2020-09-10,0,7
13345,61698,Первичная покупка,1,2020-04-23,0,7
10764,50365,Первичная покупка,1,2020-07-02,0,7
10285,50085,Первичная покупка,1,2020-12-29,0,7
12338,60814,Первичная покупка,1,2020-10-28,0,7
11205,51874,Первичная покупка,0,2020-05-10,100,7
13035,61050,Первичная покупка,1,2020-01-15,0,7
12644,60701,Первичная покупка,1,2020-08-08,0,7
11960,51040,Первичная покупка,1,2020-03-24,0,7
12560,60930,Первичная покупка,1,2020-06-17,0,7
12172,60031,Первичная покупка,1,2020-07-06,0,7
10710,50704,Первичная покупка,1,2020-01-03,0,7
10113,50870,Первичная покупка,1,2020-10-13,0,7
11958,51021,Первичная покупка,1,2020-09-19,0,7
11606,51415,Первичная покупка,0,2020-01-16,100,7
12777,60048,Первичная покупка,1,2020-12-01,0,7
11711,51659,Первичная покупка,1,2020-02-15,0,7
11979,51074,Первичная покупка,1,2020-10-24,0,7
10150,50842,Первичная покупка,1,2020-02-15,0,7
10883,50922,Первичная покупка,1,2020-08-30,0,7
12429,60741,Первичная покупка,1,2020-06-20,0,7
13538,61487,Первичная покупка,1,2020-07-08,0,7
11179,51682,Первичная покупка,1,2020-04-03,0,7
10245,50924,Первичная покупка,0,2020-03-27,100,7
12100,60109,Первичная покупка,1,2020-02-10,0,7
10780,50089,Первичная покупка,0,2020-03-03,100,7
12968,60753,Первичная покупка,1,2020-01-14,0,7
10019,50668,Первичная покупка,1,2020-04-27,0,7
13828,61939,Первичная покупка,1,2020-07-01,0,7
13247,61177,Первичная покупка,1,2020-12-12,0,7
12348,60376,Первичная покупка,1,2020-10-30,0,7
11863,51702,Первичная покупка,1,2020-06-27,0,7
13434,61108,Первичная покупка,0,2020-09-13,100,7
12220,60403,Первичная покупка,1,2020-02-17,0,7
10722,50413,Первичная покупка,1,2020-06-29,0,7
10704,50260,Первичная покупка,1,2020-06-30,0,7
10207,50318,Первичная покупка,0,2020-01-27,100,7
13566,61246,Первичная покупка,1,2020-11-22,0,7
12969,60805,Первичная покупка,0,2020-10-02,100,7
12535,60667,Первичная покупка,1,2020-06-10,0,7
10564,50045,Первичная покупка,1,2020-05-22,0,7
13243,61946,Первичная покупка,0,2020-12-19,100,7
10045,50297,Первичная покупка,0,2020-09-13,100,7
11265,51931,Первичная покупка,1,2020-06-15,0,7
12507,60395,Первичная покупка,1,2020-05-09,0,7
13536,61201,Первичная покупка,1,2020-05-07,0,7
11423,51958,Первичная покупка,1,2020-08-14,0,7
10152,50398,Первичная покупка,1,2020-07-28,0,7
12525,60176,Первичная покупка,1,2020-08-25,0,7
12651,60738,Первичная покупка,0,2020-02-27,100,7
12187,60221,Первичная покупка,0,2020-06-18,100,7
10797,50880,Первичная покупка,1,2020-09-22,0,7
11637,51590,Первичная покупка,1,2020-01-05,0,7
13300,61990,Первичная покупка,1,2020-02-15,0,7
13083,61617,Первичная покупка,1,2020-11-03,0,7
11605,51795,Первичная покупка,0,2020-11-19,100,7
12217,60963,Первичная покупка,1,2020-10-14,0,7
13979,61074,Первичная покупка,1,2020-07-18,0,7
13724,61362,Первичная покупка,1,2020-08-24,0,7
13569,61633,Первичная покупка,1,2020-03-14,0,7
10301,50244,Первичная покупка,0,2020-12-31,100,7
10615,50137,Первичная покупка,1,2020-11-13,0,7
10355,50364,Первичная покупка,1,2020-01-09,0,7
12114,60849,Первичная покупка,0,2020-08-01,100,7
13936,61160,Первичная покупка,0,2020-08-11,100,7
12495,60241,Первичная покупка,1,2020-03-06,0,7
10625,50399,Первичная покупка,1,2020-09-28,0,7
10853,50970,Первичная покупка,1,2020-01-26,0,7
11039,51402,Первичная покупка,1,2020-04-14,0,7
12056,60834,Первичная покупка,0,2020-03-15,100,7
13797,61880,Первичная покупка,1,2020-11-02,0,7
13456,61778,Первичная покупка,0,2020-08-22,100,7
11267,51847,Первичная покупка,1,2020-12-19,0,7
10923,50583,Первичная покупка,1,2020-08-05,0,7
10122,50837,Первичная покупка,1,2020-08-31,0,7
11956,51383,Первичная покупка,1,2020-12-12,0,7
12972,60896,Первичная покупка,1,2020-11-08,0,7
13504,61424,Первичная покупка,1,2020-04-26,0,7
11684,51897,Первичная покупка,1,2020-01-19,0,7
10910,50049,Первичная покупка,1,2020-07-20,0,7
10969,50805,Первичная покупка,0,2020-02-28,100,7
12909,60637,Первичная покупка,0,2020-06-24,100,7
12283,60663,Первичная покупка,1,2020-03-31,0,7
11630,51858,Первичная покупка,1,2020-10-13,0,7
12294,60194,Первичная покупка,1,2020-07-03,0,7
10260,50543,Первичная покупка,1,2020-08-14,0,7
11643,51169,Первичная покупка,1,2020-05-15,0,7
13087,61243,Первичная покупка,0,2020-08-11,100,7
13627,61556,Первичная покупка,1,2020-03-17,0,7
12431,60817,Первичная покупка,1,2020-01-12,0,7
12047,60913,Первичная покупка,1,2020-01-19,0,7
13641,61236,Первичная покупка,1,2020-12-18,0,7
12988,60023,Первичная покупка,1,2020-11-26,0,7
11699,51512,Первичная покупка,0,2020-11-14,100,7
11355,51364,Первичная покупка,1,2020-09-18,0,7
11291,51719,Первичная покупка,1,2020-08-13,0,7
11006,51514,Первичная покупка,1,2020-01-30,0,7
13041,61166,Первичная покупка,1,2020-03-24,0,7
13620,61111,Первичная покупка,1,2020-08-18,0,7
12996,60427,Первичная покупка,0,2020-04-15,100,7
10723,50351,Первичная покупка,0,2020-01-29,100,7
11650,51906,Первичная покупка,1,2020-09-20,0,7
11883,51922,Первичная покупка,1,2020-02-17,0,7
12573,60877,Первичная покупка,1,2020-05-30,0,7
12704,60260,Первичная покупка,1,2020-04-04,0,7
10086,50440,Первичная покупка,1,2020-04-02,0,7
12798,60251,Первичная покупка,1,2020-04-30,0,7
11984,51102,Первичная покупка,0,2020-06-05,100,7
13907,61776,Первичная покупка,1,2020-02-02,0,7
11766,51200,Первичная покупка,1,2020-08-09,0,7
10870,50888,Первичная покупка,0,2020-03-20,100,7
11583,51142,Первичная покупка,1,2020-04-22,0,7
11377,51610,Первичная покупка,1,2020-10-14,0,7
12441,60227,Первичная покупка,0,2020-04-19,100,7
13066,61101,Первичная покупка,1,2020-08-07,0,7
10093,50588,Первичная покупка,1,2020-08-14,0,7
12295,60516,Первичная покупка,1,2020-06-19,0,7
13071,61047,Первичная покупка,1,2020-04-28,0,7
10830,50229,Первичная покупка,0,2020-10-21,100,7
12381,60551,Первичная покупка,1,2020-01-17,0,7
10247,50177,Первичная покупка,1,2020-09-28,0,7
12311,60289,Первичная покупка,1,2020-07-19,0,7
10373,50081,Первичная покупка,1,2020-08-20,0,7
11691,51777,Первичная покупка,1,2020-10-31,0,7
13499,61857,Первичная покупка,1,2020-06-01,0,7
10306,50471,Первичная покупка,1,2020-12-06,0,7
12046,60249,Первичная покупка,1,2020-07-07,0,7
11044,51651,Первичная покупка,1,2020-06-10,0,7
10434,50108,Первичная покупка,0,2020-02-27,100,7
13512,61206,Первичная покупка,1,2020-07-26,0,7
13171,61676,Первичная покупка,0,2020-05-03,100,7
12634,60334,Первичная покупка,0,2020-03-28,100,7
13929,61245,Первичная покупка,0,2020-09-09,100,7
12359,60430,Первичная покупка,1,2020-07-30,0,7
11837,51871,Первичная покупка,1,2020-04-29,0,7
13024,61268,Первичная покупка,1,2020-09-22,0,7
13033,61264,Первичная покупка,1,2020-02-28,0,7
11345,51698,Первичная покупка,1,2020-04-10,0,7
13139,61409,Первичная покупка,1,2020-07-02,0,7
10002,50815,Первичная покупка,1,2020-02-06,0,7
13326,61419,Первичная покупка,1,2020-09-19,0,7
11682,51624,Первичная покупка,1,2020-09-10,0,7
12840,60614,Первичная покупка,1,2020-06-13,0,7
12244,60536,Первичная покупка,0,2020-01-04,100,7
12285,60085,Первичная покупка,1,2020-12-07,0,7
10560,50930,Первичная покупка,1,2020-03-02,0,7
13697,61981,Первичная покупка,1,2020-09-07,0,7
10862,50807,Первичная покупка,0,2020-09-29,100,7
10276,50841,Первичная покупка,1,2020-09-15,0,7
12035,60050,Первичная покупка,0,2020-09-22,100,7
10726,50948,Первичная покупка,1,2020-06-06,0,7
11411,51347,Первичная покупка,0,2020-11-22,100,7
12923,60583,Первичная покупка,0,2020-11-02,100,7
13540,61267,Первичная покупка,1,2020-04-13,0,7
13443,61779,Первичная покупка,1,2020-05-09,0,7
11046,51249,Первичная покупка,1,2020-05-30,0,7
10584,50301,Первичная покупка,1,2020-11-15,0,7
10004,50065,Первичная покупка,1,2020-12-14,0,7
11107,51887,Первичная покупка,1,2020-07-27,0,7
12143,60766,Первичная покупка,0,2020-10-07,100,7
11391,51309,Первичная покупка,1,2020-02-09,0,7
10956,50383,Первичная покупка,1,2020-09-01,0,7
13004,61065,Первичная покупка,0,2020-03-10,100,7
12997,60157,Первичная покупка,1,2020-11-21,0,7
11139,51409,Первичная покупка,1,2020-05-16,0,7
11757,51054,Первичная покупка,1,2020-05-24,0,7
13403,61211,Первичная покупка,1,2020-11-13,0,7
12713,60110,Первичная покупка,0,2020-10-20,100,7
13008,61084,Первичная покупка,0,2020-11-19,100,7
13974,61783,Первичная покупка,1,2020-09-10,0,7
12011,60867,Первичная покупка,1,2020-08-29,0,7
13134,61120,Первичная покупка,1,2020-06-30,0,7
11406,51598,Первичная покупка,0,2020-07-03,100,7
11915,51620,Первичная покупка,1,2020-01-31,0,7
12149,60185,Первичная покупка,1,2020-12-25,0,7
10654,50358,Первичная покупка,1,2020-05-10,0,7
11245,51924,Первичная покупка,1,2020-07-22,0,7
12211,60789,Первичная покупка,1,2020-01-16,0,7
10102,50902,Первичная покупка,1,2020-07-07,0,7
10813,50437,Первичная покупка,1,2020-10-16,0,7
13798,61251,Первичная покупка,1,2020-10-15,0,7
13819,61366,Первичная покупка,1,2020-05-20,0,7
13971,61293,Первичная покупка,1,2020-06-22,0,7
13098,61279,Первичная покупка,1,2020-08-17,0,7
10501,50007,Первичная покупка,0,2020-05-14,100,7
13287,61441,Первичная покупка,1,2020-01-19,0,7
10222,50677,Первичная покупка,1,2020-12-13,0,7
13129,61469,Первичная покупка,1,2020-07-01,0,7
10307,50035,Первичная покупка,1,2020-05-06,0,7
13075,61468,Первичная покупка,1,2020-03-27,0,7
11491,51484,Первичная покупка,1,2020-03-29,0,7
11254,51445,Первичная покупка,1,2020-02-08,0,7
12096,60630,Первичная покупка,1,2020-07-17,0,7
12522,60710,Первичная покупка,1,2020-12-23,0,7
13577,61298,Первичная покупка,1,2020-08-18,0,7
12992,60477,Первичная покупка,1,2020-01-18,0,7
11247,51177,Первичная покупка,0,2020-12-20,100,7
11122,51837,Первичная покупка,1,2020-08-04,0,7
13919,61405,Первичная покупка,1,2020-11-29,0,7
12779,60798,Первичная покупка,0,2020-04-27,100,7
11523,51396,Первичная покупка,1,2020-10-30,0,7
12121,60144,Первичная покупка,1,2020-12-28,0,7
12078,60192,Первичная покупка,1,2020-08-21,0,7
13854,61303,Первичная покупка,0,2020-04-08,100,7
13962,61991,Первичная покупка,1,2020-01-11,0,7
11040,51191,Первичная покупка,1,2020-03-29,0,7
11314,51159,Первичная покупка,1,2020-12-15,0,7
12061,60672,Первичная покупка,1,2020-05-07,0,7
12435,60616,Первичная покупка,1,2020-08-27,0,7
12646,60296,Первичная покупка,1,2020-03-22,0,7
12774,60076,Первичная покупка,1,2020-06-21,0,7
13545,61466,Первичная покупка,1,2020-03-02,0,7
13523,61396,Первичная покупка,1,2020-06-28,0,7
13376,61792,Первичная покупка,1,2020-01-07,0,7
13355,61364,Первичная покупка,1,2020-07-29,0,7
10190,50519,Первичная покупка,1,2020-05-03,0,7
10048,50856,Первичная покупка,1,2020-11-05,0,7
11936,51160,Первичная покупка,1,2020-09-18,0,7
11562,51235,Первичная покупка,1,2020-02-22,0,7
11036,51407,Первичная покупка,1,2020-10-06,0,7
11922,51482,Первичная покупка,1,2020-07-23,0,7
13968,61753,Первичная покупка,1,2020-08-04,0,7
10806,50758,Первичная покупка,1,2020-10-25,0,7
11689,51223,Первичная покупка,1,2020-03-20,0,7
11062,51563,Первичная покупка,1,2020-07-25,0,7
11899,51186,Первичная покупка,0,2020-09-20,100,7
10486,50883,Первичная покупка,1,2020-03-30,0,7
13458,61860,Первичная покупка,0,2020-09-05,100,7
13011,61867,Первичная покупка,0,2020-06-08,100,7
13691,61777,Первичная покупка,1,2020-06-12,0,7
13794,61330,Первичная покупка,1,2020-01-03,0,7
13053,61457,Первичная покупка,1,2020-01-16,0,7
11081,51124,Первичная покупка,1,2020-05-09,0,7
13419,61517,Первичная покупка,0,2020-05-05,100,7
10295,50516,Первичная покупка,1,2020-02-11,0,7
11940,51671,Первичная покупка,1,2020-01-10,0,7
11810,51162,Первичная покупка,1,2020-07-13,0,7
13379,61641,Первичная покупка,0,2020-06-24,100,7
11104,51308,Первичная покупка,1,2020-07-26,0,7
13176,61172,Первичная покупка,1,2020-12-09,0,7
12446,60824,Первичная покупка,1,2020-08-15,0,7
12640,60765,Первичная покупка,1,2020-03-19,0,7
12749,60660,Первичная покупка,0,2020-03-13,100,7
10547,50091,Первичная покупка,1,2020-09-25,0,7
11664,51287,Первичная покупка,1,2020-11-11,0,7
11814,51397,Первичная покупка,1,2020-10-06,0,7
12512,60206,Первичная покупка,1,2020-05-02,0,7
10173,50889,Первичная покупка,1,2020-02-15,0,7
12330,60658,Первичная покупка,1,2020-03-25,0,7
13407,61731,Первичная покупка,1,2020-05-20,0,7
13542,61998,Первичная покупка,0,2020-05-13,100,7
12237,60723,Первичная покупка,1,2020-10-02,0,7
10156,50474,Первичная покупка,1,2020-08-14,0,7
12819,60366,Первичная покупка,0,2020-10-30,100,7
10195,50535,Первичная покупка,1,2020-05-10,0,7
11385,51090,Первичная покупка,1,2020-11-21,0,7
13409,61198,Первичная покупка,1,2020-02-22,0,7
12843,60542,Первичная покупка,1,2020-10-05,0,7
10536,50201,Первичная покупка,0,2020-03-23,100,7
11718,51916,Первичная покупка,0,2020-12-19,100,7
13029,61481,Первичная покупка,0,2020-01-29,100,7
12372,60290,Первичная покупка,1,2020-05-04,0,8
10669,50030,Первичная покупка,1,2020-05-22,0,8
12578,60333,Первичная покупка,1,2020-12-25,0,8
13917,61605,Первичная покупка,1,2020-06-02,0,8
13211,61789,Первичная покупка,0,2020-06-19,100,8
11425,51885,Первичная покупка,1,2020-03-01,0,8
10044,50651,Первичная покупка,1,2020-02-09,0,8
12584,60301,Первичная покупка,1,2020-09-21,0,8
10699,50512,Первичная покупка,1,2020-10-24,0,8
10740,50518,Первичная покупка,1,2020-12-11,0,8
11600,51714,Первичная покупка,0,2020-12-04,100,8
10682,50624,Первичная покупка,1,2020-02-21,0,8
12391,60309,Первичная покупка,1,2020-10-21,0,8
10783,50363,Первичная покупка,1,2020-07-15,0,8
11493,51736,Первичная покупка,0,2020-11-19,100,8
12504,60424,Первичная покупка,1,2020-04-08,0,8
12030,60472,Первичная покупка,1,2020-10-12,0,8
11287,51441,Первичная покупка,0,2020-01-07,100,8
10554,50242,Первичная покупка,1,2020-03-04,0,8
11102,51902,Первичная покупка,1,2020-09-14,0,8
12589,60226,Первичная покупка,0,2020-11-09,100,8
12544,60600,Первичная покупка,1,2020-08-06,0,8
10880,50596,Первичная покупка,1,2020-09-06,0,8
10033,50264,Первичная покупка,1,2020-10-19,0,8
13735,61531,Первичная покупка,1,2020-09-11,0,8
10544,50600,Первичная покупка,1,2020-05-18,0,8
13439,61022,Первичная покупка,1,2020-10-15,0,8
10424,50323,Первичная покупка,1,2020-08-26,0,8
10038,50202,Первичная покупка,1,2020-08-21,0,8
11071,51047,Первичная покупка,0,2020-05-30,100,8
11331,51266,Первичная покупка,1,2020-04-16,0,8
13766,61200,Первичная покупка,1,2020-08-25,0,8
11997,51157,Первичная покупка,0,2020-04-05,100,8
10193,50355,Первичная покупка,1,2020-01-12,0,8
10543,50410,Первичная покупка,1,2020-12-19,0,8
13964,61730,Первичная покупка,1,2020-08-01,0,8
12468,60324,Первичная покупка,1,2020-11-30,0,8
11850,51006,Первичная покупка,1,2020-11-06,0,8
11591,51955,Первичная покупка,1,2020-08-11,0,8
12493,60736,Первичная покупка,1,2020-08-30,0,8
13316,61377,Первичная покупка,1,2020-01-30,0,8
13635,61954,Первичная покупка,1,2020-12-13,0,8
13055,61232,Первичная покупка,1,2020-05-02,0,8
12760,60058,Первичная покупка,1,2020-09-27,0,8
10286,50447,Первичная покупка,1,2020-11-09,0,8
13778,61921,Первичная покупка,0,2020-08-09,100,8
13479,61247,Первичная покупка,1,2020-04-22,0,8
12201,60042,Первичная покупка,1,2020-12-06,0,8
13412,61718,Первичная покупка,1,2020-08-06,0,8
13026,61240,Первичная покупка,1,2020-10-24,0,8
12662,60787,Первичная покупка,1,2020-10-13,0,8
10568,50400,Первичная покупка,1,2020-08-22,0,8
11030,51472,Первичная покупка,1,2020-11-24,0,8
13666,61470,Первичная покупка,1,2020-06-11,0,8
11214,51809,Первичная покупка,1,2020-05-17,0,8
11203,51183,Первичная покупка,1,2020-08-02,0,8
13760,61058,Первичная покупка,1,2020-08-18,0,8
13063,61872,Первичная покупка,0,2020-04-19,100,8
13032,61613,Первичная покупка,1,2020-01-17,0,8
10967,50769,Первичная покупка,1,2020-03-07,0,8
11240,51684,Первичная покупка,0,2020-03-07,100,8
13598,61974,Первичная покупка,0,2020-08-25,100,8
10165,50780,Первичная покупка,1,2020-01-05,0,8
12263,60703,Первичная покупка,1,2020-06-26,0,8
12667,60910,Первичная покупка,0,2020-04-18,100,8
12755,60456,Первичная покупка,1,2020-07-29,0,8
11175,51627,Первичная покупка,1,2020-01-13,0,8
11557,51831,Первичная покупка,1,2020-06-20,0,8
13483,61483,Первичная покупка,1,2020-07-19,0,8
12304,60996,Первичная покупка,1,2020-06-05,0,8
12918,60317,Первичная покупка,1,2020-06-10,0,8
13954,61408,Первичная покупка,1,2020-04-27,0,8
11050,51645,Первичная покупка,0,2020-11-27,100,8
13282,61349,Первичная покупка,0,2020-09-17,100,8
12889,60882,Первичная покупка,1,2020-06-06,0,8
12439,60022,Первичная покупка,1,2020-05-31,0,8
12962,60991,Первичная покупка,1,2020-06-11,0,8
12832,60586,Первичная покупка,1,2020-06-01,0,8
10623,50749,Первичная покупка,1,2020-10-17,0,8
11295,51516,Первичная покупка,0,2020-07-08,100,8
11706,51693,Первичная покупка,0,2020-04-06,100,8
11457,51070,Первичная покупка,1,2020-02-22,0,8
10579,50680,Первичная покупка,1,2020-04-04,0,8
12964,60730,Первичная покупка,1,2020-03-17,0,8
10627,50556,Первичная покупка,0,2020-07-11,100,8
13821,61299,Первичная покупка,0,2020-12-15,100,8
11093,51588,Первичная покупка,1,2020-04-28,0,8
11043,51869,Первичная покупка,1,2020-02-17,0,8
10919,50405,Первичная покупка,0,2020-07-18,100,8
10929,50245,Первичная покупка,0,2020-09-22,100,8
10998,50052,Первичная покупка,0,2020-07-02,100,8
12905,60321,Первичная покупка,1,2020-10-20,0,8
13741,61727,Первичная покупка,1,2020-01-21,0,8
11301,51244,Первичная покупка,1,2020-09-20,0,8
13147,61339,Первичная покупка,0,2020-10-09,100,8
12395,60315,Первичная покупка,1,2020-05-27,0,8
10006,50514,Первичная покупка,1,2020-11-07,0,8
12981,60560,Первичная покупка,1,2020-11-13,0,8
13616,61432,Первичная покупка,0,2020-05-04,100,8
13396,61573,Первичная покупка,1,2020-04-30,0,8
11751,51284,Первичная покупка,0,2020-09-01,100,8
11146,51527,Первичная покупка,1,2020-10-17,0,8
13776,61940,Первичная покупка,0,2020-09-29,100,8
13603,61820,Первичная покупка,1,2020-10-20,0,8
12518,60374,Первичная покупка,1,2020-10-26,0,8
11819,51366,Первичная покупка,0,2020-09-22,100,8
11394,51113,Первичная покупка,0,2020-07-20,100,8
12054,60997,Первичная покупка,0,2020-11-02,100,8
13547,61091,Первичная покупка,0,2020-12-08,100,8
11913,51188,Первичная покупка,1,2020-04-29,0,8
13533,61294,Первичная покупка,1,2020-05-30,0,8
10348,50376,Первичная покупка,1,2020-07-05,0,8
10442,50463,Первичная покупка,1,2020-09-17,0,8
12398,60119,Первичная покупка,1,2020-03-17,0,8
11832,51586,Первичная покупка,1,2020-04-30,0,8
12197,60716,Первичная покупка,1,2020-09-29,0,8
12948,60822,Первичная покупка,1,2020-04-26,0,8
12615,60137,Первичная покупка,1,2020-10-21,0,8
11851,51051,Первичная покупка,1,2020-01-04,0,8
11189,51372,Первичная покупка,1,2020-03-05,0,8
12954,60408,Первичная покупка,1,2020-05-06,0,8
13400,61825,Первичная покупка,1,2020-01-13,0,8
11231,51106,Первичная покупка,1,2020-11-07,0,8
13960,61040,Первичная покупка,0,2020-05-11,100,8
13937,61816,Первичная покупка,1,2020-01-26,0,8
13313,61907,Первичная покупка,1,2020-11-05,0,8
10104,50308,Первичная покупка,1,2020-03-01,0,8
13868,61928,Первичная покупка,0,2020-12-20,100,8
11089,51603,Первичная покупка,1,2020-11-11,0,8
12319,60919,Первичная покупка,0,2020-08-07,100,8
11173,51889,Первичная покупка,1,2020-09-10,0,8
12459,60982,Первичная покупка,1,2020-09-21,0,8
10677,50156,Первичная покупка,1,2020-04-06,0,8
12744,60568,Первичная покупка,1,2020-10-20,0,8
11255,51327,Первичная покупка,0,2020-07-07,100,8
12999,60941,Первичная покупка,1,2020-08-29,0,8
10643,50169,Первичная покупка,1,2020-02-29,0,8
12392,60039,Первичная покупка,1,2020-09-16,0,8
10441,50227,Первичная покупка,1,2020-07-05,0,8
11083,51617,Первичная покупка,1,2020-11-02,0,8
13023,61943,Первичная покупка,1,2020-06-04,0,8
12932,60320,Первичная покупка,1,2020-04-29,0,8
10052,50488,Первичная покупка,1,2020-05-02,0,8
10810,50162,Первичная покупка,1,2020-05-13,0,8
12728,60589,Первичная покупка,1,2020-06-24,0,8
13152,61398,Первичная покупка,1,2020-06-20,0,8
13422,61898,Первичная покупка,1,2020-12-13,0,8
10427,50115,Первичная покупка,0,2020-09-18,100,8
12396,60573,Первичная покупка,1,2020-09-01,0,8
12977,60636,Первичная покупка,0,2020-10-05,100,8
13746,61961,Первичная покупка,1,2020-07-17,0,8
12091,60886,Первичная покупка,0,2020-08-23,100,8
13462,61687,Первичная покупка,1,2020-01-19,0,8
12776,60940,Первичная покупка,1,2020-12-10,0,8
12712,60697,Первичная покупка,1,2020-10-06,0,8
10009,50737,Первичная покупка,1,2020-05-04,0,8
10569,50633,Первичная покупка,1,2020-03-19,0,8
10962,50991,Первичная покупка,0,2020-01-01,100,8
13486,61883,Первичная покупка,1,2020-08-12,0,8
12402,60139,Первичная покупка,1,2020-03-02,0,8
10338,50814,Первичная покупка,1,2020-01-19,0,8
12937,60816,Первичная покупка,1,2020-09-10,0,8
12679,60459,Первичная покупка,1,2020-03-31,0,8
11634,51334,Первичная покупка,1,2020-05-06,0,8
12193,60355,Первичная покупка,0,2020-03-29,100,8
12787,60827,Первичная покупка,1,2020-06-17,0,8
11090,51960,Первичная покупка,1,2020-05-18,0,8
10865,50635,Первичная покупка,1,2020-01-03,0,8
13498,61387,Первичная покупка,1,2020-04-16,0,8
11363,51935,Первичная покупка,1,2020-01-23,0,8
12490,60371,Первичная покупка,1,2020-08-13,0,8
10014,50933,Первичная покупка,1,2020-12-23,0,8
13674,61306,Первичная покупка,1,2020-11-30,0,8
12621,60322,Первичная покупка,0,2020-05-20,100,8
11066,51101,Первичная покупка,1,2020-12-02,0,8
13601,61706,Первичная покупка,1,2020-01-19,0,8
13610,61026,Первичная покупка,1,2020-03-16,0,8
13757,61054,Первичная покупка,0,2020-05-19,100,8
11434,51108,Первичная покупка,0,2020-09-07,100,8
13038,61202,Первичная покупка,1,2020-08-02,0,8
13120,61681,Первичная покупка,1,2020-08-13,0,8
11612,51979,Первичная покупка,0,2020-03-01,100,8
13625,61399,Первичная покупка,1,2020-09-25,0,8
10874,50794,Первичная покупка,0,2020-11-16,100,8
13611,61379,Первичная покупка,1,2020-06-17,0,8
13959,61838,Первичная покупка,1,2020-10-11,0,8
10248,50001,Первичная покупка,1,2020-04-04,0,8
13516,61977,Первичная покупка,1,2020-10-24,0,8
11799,51835,Первичная покупка,1,2020-08-15,0,8
13144,61265,Первичная покупка,1,2020-07-17,0,8
11460,51073,Первичная покупка,1,2020-11-08,0,8
